brand,model,year,transmission,mileage,fuelType,engineSize,price
10,161,2016,1,30438,0,2.0,13191
10,161,2019,3,2987,0,2.0,26891
10,161,2017,3,49957,0,2.0,18595
10,161,2016,0,14495,0,2.0,17417
10,161,2018,1,21652,0,2.0,17610
10,161,2013,3,40004,0,2.0,11000
10,161,2018,3,22585,0,2.0,26995
10,161,2018,1,17987,4,1.4,17391
10,161,2019,3,3119,0,2.0,26691
10,161,2019,3,6289,0,2.0,26691
10,161,2017,1,27447,0,2.0,22061
10,161,2017,1,49765,4,1.4,15660
10,161,2017,1,16791,0,2.0,22991
10,161,2019,1,1950,0,2.0,28495
10,161,2016,3,42000,0,2.0,14995
10,161,2019,3,6283,0,2.0,29995
10,161,2019,3,3624,0,2.0,29995
10,161,2016,1,60000,0,2.0,17995
10,161,2017,1,25230,0,2.0,17995
10,161,2015,1,46750,0,2.0,11295
10,161,2019,1,7621,0,2.0,22995
10,161,2019,1,7985,0,2.0,27995
10,161,2017,1,33806,0,2.0,16995
10,161,2017,1,14250,0,2.0,17995
10,161,2017,3,16090,0,2.0,19695
10,161,2015,3,68423,0,2.0,10991
10,161,2017,1,27000,0,2.0,22995
10,161,2016,1,21155,0,2.0,16852
10,161,2018,1,22556,0,2.0,22995
10,161,2019,1,15574,0,2.0,22366
10,161,2019,1,15007,0,2.0,22326
10,161,2019,1,14158,0,2.0,22416
10,161,2019,3,8382,0,2.0,27995
10,161,2016,1,60500,0,2.0,17995
10,161,2016,3,22789,0,2.0,19790
10,161,2018,1,19721,0,2.0,18995
10,161,2019,1,4000,0,2.0,31995
10,161,2017,1,28768,0,2.0,17495
10,161,2017,1,8064,4,1.4,18900
10,161,2018,1,11298,4,1.4,18000
10,161,2016,0,27000,0,2.0,22479
10,161,2017,3,26000,0,2.0,18155
10,161,2018,3,20804,0,2.0,21299
10,161,2016,1,22800,0,2.0,15989
10,161,2018,1,19044,0,2.0,17940
10,161,2016,1,23088,0,2.0,18640
10,161,2016,1,29800,0,2.0,13000
10,161,2018,1,9188,4,1.4,19740
10,161,2020,1,4366,4,1.5,23741
10,161,2017,1,60680,0,2.0,12630
10,161,2020,3,4992,0,1.5,28942
10,161,2018,3,10844,4,1.4,22291
10,161,2020,1,3500,0,2.0,32990
10,161,2017,1,24662,4,1.4,18190
10,161,2018,1,24497,4,1.4,17790
10,161,2014,3,49704,0,2.0,10799
10,161,2014,1,31600,0,2.0,8999
10,161,2016,1,37322,0,2.0,15140
10,161,2019,1,9929,0,2.0,25790
10,161,2018,1,4702,4,1.4,19500
10,161,2017,1,30502,0,2.0,20990
10,161,2020,1,5000,0,2.0,29790
10,161,2018,1,25800,0,2.0,23790
10,161,2017,1,25000,4,1.4,17990
10,161,2019,0,4900,0,2.0,24400
10,161,2017,1,22000,4,1.4,18600
10,161,2018,1,5200,4,1.4,20290
10,161,2019,3,2153,0,2.0,27500
10,161,2017,1,22182,4,1.4,18190
10,161,2018,1,14303,4,1.4,19890
10,161,2019,0,6000,0,2.0,25890
10,161,2020,3,3000,0,2.0,28490
10,161,2019,0,12620,0,2.0,28100
10,161,2019,1,5388,0,2.0,22445
10,161,2017,1,39843,0,2.0,15790
10,161,2020,1,3500,4,1.5,23790
10,161,2015,3,24202,0,2.0,16372
10,161,2019,3,6260,0,2.0,31382
10,161,2017,1,6260,4,2.0,22791
10,161,2020,1,1644,0,2.0,25000
10,161,2017,3,47046,0,2.0,19501
10,161,2018,1,9145,4,1.4,19401
10,161,2020,1,2000,0,2.0,26000
10,161,2018,3,13280,0,2.0,19701
10,161,2018,3,11301,0,2.0,19701
10,161,2019,3,10236,0,2.0,28001
10,161,2020,1,2589,0,2.0,27500
10,161,2017,1,23974,0,2.0,19540
10,161,2019,1,7002,4,1.4,20490
10,161,2018,1,14879,4,1.4,20790
10,161,2014,1,80463,0,2.0,8791
10,161,2017,3,38411,0,2.0,16991
10,161,2019,1,8200,4,1.5,22000
10,161,2019,1,3971,4,1.5,20890
10,161,2018,3,8282,4,1.4,22150
10,161,2014,3,54308,0,2.0,10500
10,161,2014,1,33762,0,2.0,11000
10,161,2018,1,7575,4,1.4,20000
10,161,2018,1,27048,4,1.4,18500
10,161,2016,1,30509,0,2.0,15500
10,161,2017,3,29794,0,2.0,17831
10,161,2015,1,29534,0,2.0,12001
10,161,2017,3,22418,4,2.0,24202
10,161,2019,3,1661,0,2.0,31590
10,161,2019,3,3680,0,2.0,31010
10,161,2016,1,10753,4,1.4,18001
10,161,2017,3,23912,0,2.0,22800
10,161,2017,3,29417,0,2.0,18872
10,161,2013,3,65412,0,2.0,9995
10,161,2016,1,59768,0,2.0,14001
10,161,2020,3,150,4,2.0,32501
10,161,2016,3,57344,0,2.0,17001
10,161,2020,3,1000,0,2.0,29500
10,161,2019,1,10495,0,2.0,22466
10,161,2017,3,29200,4,2.0,21725
10,161,2020,3,1000,0,1.5,30000
10,161,2019,3,12101,0,2.0,29495
10,161,2019,1,7003,0,2.0,22794
10,161,2017,1,39951,0,2.0,17232
10,161,2017,1,33838,0,2.0,18422
10,161,2017,1,33686,0,2.0,16302
10,161,2018,3,43928,0,2.0,26295
10,161,2019,0,14379,0,2.0,30230
10,161,2017,1,27575,4,1.4,16332
10,161,2017,1,34799,4,1.4,17395
10,161,2019,1,6498,4,1.5,22995
10,161,2019,3,6662,0,2.0,25995
10,161,2018,1,10000,4,1.4,20495
10,161,2018,1,14438,4,1.4,18995
10,161,2019,3,5726,0,2.0,25500
10,161,2019,0,3441,0,2.0,31995
10,161,2019,1,11500,0,2.0,22193
10,161,2019,0,8549,0,2.0,28300
10,161,2019,3,8316,0,2.0,30800
10,161,2019,0,3000,0,2.0,27000
10,161,2018,1,14003,0,2.0,20150
10,161,2018,1,11357,4,1.5,20350
10,161,2019,0,3222,0,1.5,28250
10,161,2019,1,2609,4,1.5,24990
10,161,2019,3,3587,0,2.0,25995
10,161,2015,3,32166,0,2.0,15991
10,161,2017,1,17800,0,2.0,16995
10,161,2017,1,15786,0,2.0,19490
10,161,2017,1,53587,0,2.0,19495
10,161,2017,3,27399,0,2.0,22690
10,161,2016,1,30675,0,2.0,15990
10,161,2017,3,32489,0,2.0,17990
10,161,2019,3,12487,0,2.0,21550
10,161,2019,1,5020,0,2.0,25990
10,161,2018,3,29864,0,2.0,27990
10,161,2017,1,31805,0,2.0,16790
10,161,2017,3,11273,0,2.0,24990
10,161,2016,0,14161,0,2.0,19590
10,161,2016,0,20513,0,2.0,17995
10,161,2020,1,3412,0,2.0,35490
10,161,2018,3,10257,0,2.0,23995
10,161,2019,3,6571,0,2.0,27995
10,161,2019,0,4950,0,2.0,29995
10,161,2016,1,19390,0,2.0,18995
10,161,2019,3,2850,4,1.5,25995
10,161,2017,1,29917,0,2.0,22790
10,161,2017,1,41221,0,2.0,17790
10,161,2017,3,13402,0,2.0,20995
10,161,2020,1,2000,0,2.0,28995
10,161,2019,1,5000,0,2.0,23490
10,161,2019,1,5651,0,2.0,23450
10,161,2019,0,3500,0,2.0,24900
10,161,2017,3,30000,4,2.0,23495
10,161,2019,1,2500,0,2.0,25990
10,161,2016,1,32956,0,2.0,15950
10,161,2019,0,3500,0,2.0,26890
10,161,2019,1,5000,0,2.0,24990
10,161,2019,1,5000,0,2.0,24990
10,161,2019,1,5000,0,2.0,24990
10,161,2019,1,6621,0,2.0,21498
10,161,2016,1,21521,0,2.0,18595
10,161,2017,3,22147,0,2.0,25312
10,161,2018,1,21422,0,2.0,17998
10,161,2019,1,7890,0,2.0,24875
10,161,2019,3,9087,0,2.0,23970
10,161,2017,1,21272,4,1.4,17621
10,161,2017,1,11868,4,1.4,18730
10,161,2018,1,15981,4,1.4,18995
10,161,2016,3,25473,0,2.0,16987
10,161,2018,1,21821,0,2.0,22231
10,161,2017,3,9061,0,2.0,24411
10,161,2019,3,29767,0,2.0,28995
10,161,2017,3,22744,0,2.0,23500
10,161,2013,1,26578,4,2.0,13672
10,161,2019,1,8896,0,2.0,25990
10,161,2019,1,4059,0,2.0,25990
10,161,2017,3,20392,0,2.0,19842
10,161,2016,3,27662,0,2.0,17772
10,161,2019,1,6076,0,2.0,23490
10,161,2018,1,9798,0,2.0,19201
10,161,2019,1,9518,0,2.0,25266
10,161,2019,1,8950,4,1.5,20800
10,161,2019,3,14621,0,2.0,24350
10,161,2019,0,6234,0,2.0,28990
10,161,2017,3,8673,0,2.0,23062
10,161,2019,3,9046,0,2.0,24580
10,161,2017,0,30663,0,2.0,16995
10,161,2019,1,10175,0,2.0,22726
10,161,2019,1,13839,0,2.0,22196
10,161,2019,1,8793,0,2.0,22846
10,161,2015,3,52686,0,2.0,11995
10,161,2015,1,31375,0,2.0,11250
10,161,2019,3,11213,4,1.5,24500
10,161,2017,1,20903,0,2.0,23502
10,161,2020,1,3000,4,1.5,23250
10,161,2017,3,25318,0,2.0,22990
10,161,2019,1,7549,4,1.5,20650
10,161,2019,1,15004,4,1.5,18507
10,161,2020,1,3000,0,2.0,29850
10,161,2016,3,36824,0,2.0,14499
10,161,2014,1,45825,0,2.0,9995
10,161,2015,3,67000,0,2.0,10995
10,161,2018,1,9805,4,1.4,20650
10,161,2020,3,4256,0,2.0,28750
10,161,2013,1,54002,0,2.0,9822
10,161,2014,3,54695,0,2.0,10450
10,161,2015,3,21430,0,2.0,17999
10,161,2019,1,6635,0,2.0,27190
10,161,2018,3,19090,4,1.4,21950
10,161,2016,1,38176,0,2.0,14998
10,161,2013,3,52661,0,2.0,10000
10,161,2020,3,3605,4,2.0,33990
10,161,2019,3,2312,0,2.0,26790
10,161,2020,1,4500,0,2.0,32450
10,161,2019,0,8639,0,2.0,25950
10,161,2019,3,6000,0,2.0,31450
10,161,2018,3,59969,0,2.0,21700
10,161,2015,1,51762,0,2.0,12700
10,161,2019,1,4285,0,2.0,30900
10,161,2019,3,1017,0,2.0,29490
10,161,2019,3,4442,0,2.0,26790
10,161,2020,1,1061,0,2.0,26990
10,161,2019,3,5000,0,2.0,25990
10,161,2013,3,69198,0,2.0,9543
10,161,2018,1,33019,4,1.4,17300
10,161,2018,1,24506,4,1.4,17800
10,161,2019,3,3741,0,2.0,26790
10,161,2020,3,8000,0,2.0,29990
10,161,2017,1,45185,0,2.0,15491
10,161,2019,3,20,0,2.0,32990
10,161,2020,1,2734,4,1.5,23990
10,161,2016,1,58874,0,2.0,11990
10,161,2018,1,21316,4,1.4,17990
10,161,2019,1,15741,4,1.5,19690
10,161,2019,3,5323,4,2.0,28000
10,161,2017,1,31333,0,2.0,14990
10,161,2020,3,9,4,2.0,35480
10,161,2019,1,5000,0,2.0,24990
10,161,2019,3,13598,4,2.0,28990
10,161,2020,3,2331,0,2.0,28990
10,161,2019,0,4111,0,2.0,28495
10,161,2017,1,14866,0,2.0,17790
10,161,2019,0,14772,0,2.0,27495
10,161,2016,3,25428,0,2.0,17490
10,161,2020,3,282,4,2.0,29990
10,161,2016,3,31411,0,2.0,16690
10,161,2016,1,8948,0,2.0,17990
10,161,2019,1,8863,0,2.0,25495
10,161,2019,0,8134,0,2.0,25990
10,161,2016,3,20306,4,2.0,21990
10,161,2017,3,37383,0,2.0,18495
10,161,2017,3,19789,0,2.0,22990
10,161,2018,0,3418,0,2.0,24990
10,161,2017,1,16004,0,2.0,23480
10,161,2020,3,413,0,2.0,26990
10,161,2019,1,12965,4,1.5,22790
10,161,2016,3,37032,0,2.0,20490
10,161,2018,3,14446,0,2.0,21750
10,161,2019,3,19543,0,2.0,27490
10,161,2018,1,19274,4,1.4,18750
10,161,2019,1,12861,4,1.5,21490
10,161,2017,1,25358,0,2.0,16990
10,161,2016,1,40995,0,2.0,14990
10,161,2018,3,14080,0,2.0,20990
10,161,2019,1,2371,0,2.0,24990
10,161,2019,3,4571,4,1.5,23990
10,161,2020,3,1500,0,2.0,31990
10,161,2019,3,4404,0,2.0,26390
10,161,2019,1,8348,0,2.0,25490
10,161,2014,1,33762,0,2.0,10990
10,161,2019,1,9776,4,1.5,19990
10,161,2019,3,5520,4,1.5,23390
10,161,2018,3,30770,0,2.0,25000
10,161,2016,3,35600,0,2.0,19750
10,161,2019,1,12802,4,1.5,19990
10,161,2020,3,4311,4,1.5,22862
10,161,2018,1,11048,0,2.0,25595
10,161,2018,1,13737,4,1.4,19695
10,161,2019,1,1098,0,2.0,28895
10,161,2015,1,40451,0,2.0,13990
10,161,2018,1,17728,0,2.0,18490
10,161,2019,3,3421,0,2.0,30495
10,161,2017,1,27269,0,2.0,17200
10,161,2016,3,40494,0,2.0,17000
10,161,2019,3,15719,0,2.0,27390
10,161,2019,1,5140,4,1.5,21890
10,161,2019,1,4000,4,1.5,22680
10,161,2017,1,44116,0,2.0,20399
10,161,2017,3,23093,0,2.0,22790
10,161,2017,3,56000,0,2.0,20990
10,161,2018,0,18752,0,2.0,25390
10,161,2017,1,31725,4,1.4,17950
10,161,2016,1,63000,0,2.0,12000
10,161,2019,1,31594,0,2.0,19449
10,161,2015,0,40000,0,2.0,11995
10,161,2014,0,44000,0,2.0,10995
10,161,2016,1,20816,0,2.0,16690
10,161,2017,1,21336,4,1.4,17993
10,161,2019,3,2652,4,1.5,24790
10,161,2017,3,18808,0,2.0,25490
10,161,2017,1,16354,0,2.0,17490
10,161,2016,1,19928,4,1.4,17990
10,161,2017,1,31259,0,2.0,17490
10,161,2017,1,12689,4,2.0,18994
10,161,2015,1,58682,0,2.0,12990
10,161,2017,3,26156,0,2.0,18490
10,161,2017,1,22764,0,2.0,17290
10,161,2018,3,9310,0,2.0,23947
10,161,2017,1,21639,0,2.0,22750
10,161,2018,1,21330,4,2.0,17294
10,161,2019,3,3811,0,2.0,27990
10,161,2019,3,6014,0,2.0,26990
10,161,2020,3,1013,0,2.0,28900
10,161,2020,3,1230,0,2.0,29500
10,161,2019,3,3472,0,2.0,25990
10,161,2016,1,48209,0,2.0,14790
10,161,2020,1,4169,0,2.0,32990
10,161,2017,3,23000,0,2.0,18500
10,161,2019,1,5000,0,2.0,24850
10,161,2019,0,5000,0,2.0,27950
10,161,2016,0,33250,0,2.0,16495
10,161,2018,3,26879,0,2.0,22990
10,161,2019,0,9077,0,2.0,30850
10,161,2019,1,5000,0,2.0,25950
10,161,2017,1,29426,0,2.0,22950
10,161,2018,3,28313,0,2.0,20750
10,161,2017,1,9246,4,1.4,17980
10,161,2020,3,2500,0,2.0,31290
10,161,2015,3,18984,0,2.0,16290
10,161,2017,1,15809,4,1.4,17990
10,161,2018,3,45547,0,2.0,22980
10,161,2020,1,5000,0,2.0,26950
10,161,2014,1,73572,0,2.0,9550
10,161,2019,3,1412,0,2.0,27450
10,161,2019,0,5000,4,2.0,31450
10,161,2019,0,5000,0,2.0,35950
10,161,2018,3,12508,0,2.0,24850
10,161,2018,1,9676,4,1.4,19850
10,161,2019,0,7312,0,2.0,28450
10,161,2019,0,8000,0,2.0,33450
10,161,2019,3,5466,4,2.0,30250
10,161,2016,1,18358,0,2.0,21950
10,161,2019,1,3412,0,2.0,34450
10,161,2019,1,1241,0,2.0,27450
10,161,2016,1,31255,0,2.0,13850
10,161,2016,1,31808,4,1.4,17350
10,161,2015,3,61994,0,2.0,11450
10,161,2017,1,25842,4,1.4,18950
10,161,2017,1,16126,0,2.0,24450
10,161,2016,1,48808,0,2.0,12650
10,161,2017,3,29000,0,2.0,21800
10,161,2017,3,27730,0,2.0,18180
10,161,2019,1,7000,4,1.5,22950
10,161,2016,1,29541,0,2.0,16450
10,161,2019,1,8000,0,2.0,33950
10,161,2016,1,39746,0,2.0,15491
10,161,2015,3,32500,0,2.0,15790
10,161,2018,1,21806,4,1.4,18950
10,161,2017,3,19039,0,2.0,17950
10,161,2017,3,28804,0,2.0,23450
10,161,2018,1,15827,4,1.4,19902
10,161,2016,3,26255,0,2.0,21472
10,161,2017,1,40000,0,2.0,16992
10,161,2017,0,48760,0,2.0,18673
10,161,2018,1,16255,4,1.4,18712
10,161,2019,0,3636,0,2.0,29991
10,161,2015,1,54157,0,2.0,13650
10,161,2017,1,43200,0,2.0,20991
10,161,2016,1,29866,0,2.0,20991
10,161,2019,1,5000,0,2.0,24750
10,161,2019,0,8621,0,2.0,28450
10,161,2019,1,5000,4,1.5,22950
10,161,2020,1,10136,0,2.0,30491
10,161,2017,3,42755,0,2.0,22750
10,161,2019,1,2957,0,2.0,23750
10,161,2019,1,5000,0,2.0,31750
10,161,2015,3,21591,0,2.0,17291
10,161,2018,3,23537,4,2.0,24991
10,161,2019,1,5727,0,2.0,23991
10,161,2018,3,12658,0,2.0,20950
10,161,2017,1,21023,0,2.0,18950
10,161,2018,1,25129,4,1.4,18690
10,161,2019,1,4000,4,1.5,20500
10,161,2016,3,23767,0,2.0,23290
10,161,2017,1,23126,0,2.0,17990
10,161,2019,0,99,0,2.0,30991
10,161,2017,1,36969,4,1.4,17490
10,161,2017,3,14189,0,2.0,26240
10,161,2019,3,9798,0,2.0,30990
10,161,2019,1,5680,0,2.0,29490
10,161,2017,1,13648,0,2.0,20990
10,161,2017,1,20000,0,2.0,19488
10,161,2018,1,32277,4,1.4,17480
10,161,2014,1,48147,4,1.4,11990
10,161,2020,3,5,0,2.0,30480
10,161,2019,3,5078,0,2.0,26780
10,161,2016,1,35804,0,2.0,18980
10,161,2019,3,10000,4,2.0,25980
10,161,2019,3,2500,0,2.0,29480
10,161,2017,1,29681,0,2.0,18500
10,161,2019,0,8351,0,2.0,36500
10,161,2019,1,5429,0,2.0,25500
10,161,2013,3,61000,0,2.0,10490
10,161,2020,3,5000,0,2.0,31490
10,161,2019,0,14398,0,2.0,29500
10,161,2018,3,16000,4,1.4,23750
10,161,2018,1,950,4,1.4,22000
10,161,2019,1,2500,0,2.0,23500
10,161,2019,1,5000,0,2.0,25000
10,161,2017,3,52522,4,2.0,20990
10,161,2017,3,23533,0,2.0,25690
10,161,2019,3,10201,0,2.0,28290
10,161,2019,3,4574,0,2.0,28990
10,161,2017,3,29535,4,2.0,22490
10,161,2016,3,33500,0,2.0,14290
10,161,2017,3,29159,0,2.0,24500
10,161,2018,3,27000,4,2.0,26490
10,161,2018,1,10942,4,1.4,18240
10,161,2018,1,12605,0,2.0,19490
10,161,2018,3,32500,0,2.0,22990
10,161,2016,3,48350,0,2.0,13790
10,161,2020,3,780,4,1.5,26480
10,161,2017,1,29336,0,2.0,16860
10,161,2019,1,11308,4,1.5,22780
10,161,2019,1,6000,4,1.5,22490
10,161,2016,3,17089,0,2.0,19490
10,161,2016,3,40000,0,2.0,19995
10,161,2017,1,16004,0,2.0,23480
10,161,2019,1,3861,0,2.0,29490
10,161,2016,1,35804,0,2.0,18980
10,161,2018,1,14930,0,2.0,21980
10,161,2016,3,27145,0,2.0,19980
10,161,2017,3,31500,0,2.0,22790
10,161,2016,3,41192,0,2.0,16880
10,161,2019,3,8352,4,2.0,31480
10,161,2019,1,7337,0,2.0,24480
10,161,2019,0,4500,0,1.5,29850
10,161,2018,1,10400,4,1.4,18790
10,161,2017,3,21180,0,2.0,22495
10,161,2018,3,17843,0,2.0,28990
10,161,2019,0,6000,4,2.0,27990
10,161,2019,1,13969,4,1.5,20990
10,161,2019,1,2652,0,2.0,31995
10,161,2018,1,12042,4,1.4,21990
10,161,2018,1,18699,4,1.4,19990
10,161,2019,1,6000,0,2.0,33990
10,161,2018,3,18250,0,2.0,20990
10,161,2018,1,10400,4,1.4,18450
10,161,2017,3,10905,0,2.0,19400
10,161,2017,1,36118,0,2.0,19495
10,161,2019,1,100,4,1.5,21990
10,161,2019,0,6000,4,1.5,26310
10,161,2015,3,29127,0,2.0,15990
10,161,2019,3,9000,0,2.0,30990
10,161,2018,1,26549,4,1.4,19490
10,161,2016,1,41906,0,2.0,11991
10,161,2017,1,36000,0,2.0,14981
10,161,2017,3,23014,0,2.0,24390
10,161,2017,3,33800,0,2.0,17795
10,161,2020,1,2986,0,2.0,32990
10,161,2017,3,20098,4,2.0,25990
10,161,2018,3,19851,4,2.0,26490
10,161,2013,1,27000,0,2.0,13582
10,161,2016,1,30009,0,2.0,16882
10,161,2016,3,44732,0,2.0,18291
10,161,2017,3,25049,0,2.0,25990
10,161,2017,3,30675,0,2.0,18000
10,161,2020,1,4987,0,2.0,34990
10,161,2020,3,2631,0,2.0,32390
10,161,2016,3,43523,0,2.0,16490
10,161,2020,3,10,4,2.0,34752
10,161,2020,3,6779,4,2.0,28612
10,161,2019,1,2401,0,2.0,32990
10,161,2018,1,14220,0,2.0,24790
10,161,2019,3,7332,0,2.0,28290
10,161,2017,3,11369,0,2.0,21490
10,161,2018,3,13727,0,2.0,24290
10,161,2016,1,45004,0,2.0,12912
10,161,2019,1,7348,0,2.0,23291
10,161,2019,3,3367,0,2.0,29204
10,161,2017,3,27229,0,2.0,23440
10,161,2019,3,1326,0,2.0,32491
10,161,2017,3,29142,0,2.0,21990
10,161,2019,3,4499,0,2.0,28814
10,161,2018,3,16642,4,2.0,27291
10,161,2018,1,10841,4,1.4,20990
10,161,2018,3,38920,4,2.0,23842
10,161,2017,1,17232,0,2.0,19252
10,161,2017,1,40598,0,2.0,18312
10,161,2019,0,8767,0,2.0,32220
10,161,2016,0,28500,0,2.0,18295
10,161,2017,1,31558,0,2.0,16882
10,161,2014,3,37500,0,2.0,15480
10,161,2018,3,19273,4,2.0,23990
10,161,2017,3,39793,0,2.0,20981
10,161,2019,3,4501,0,2.0,29476
10,161,2016,1,13723,4,1.4,19999
10,161,2019,3,11054,0,2.0,28246
10,161,2018,3,28185,0,2.0,20995
10,161,2017,1,20619,0,2.0,18999
10,161,2017,3,21329,0,2.0,25999
10,161,2019,3,9342,0,2.0,33999
10,161,2019,0,12918,0,2.0,26360
10,161,2016,1,47750,0,2.0,15995
10,161,2019,3,5861,0,2.0,31995
10,161,2016,1,62000,0,2.0,14590
10,161,2019,3,9026,0,2.0,27999
10,161,2017,3,22095,0,2.0,24795
10,161,2019,3,9400,0,2.0,28990
10,161,2017,3,40760,0,2.0,18700
10,161,2019,3,5000,4,2.0,32000
10,161,2019,3,2139,0,2.0,27990
10,161,2015,3,27392,0,2.0,15700
10,161,2019,0,2191,0,2.0,33450
10,161,2019,3,4473,0,2.0,27990
10,161,2019,3,1400,4,2.0,29590
10,161,2019,0,6250,0,2.0,22790
10,161,2017,1,27950,0,2.0,21390
10,161,2017,1,27200,0,2.0,21700
10,161,2017,1,29500,4,2.0,19990
10,161,2019,0,5000,0,2.0,33450
10,161,2019,3,5119,0,2.0,28500
10,161,2019,0,5900,4,2.0,28800
10,161,2019,1,7715,0,2.0,22000
10,161,2018,3,29116,0,2.0,25490
10,161,2018,1,26091,4,1.4,18990
10,161,2016,3,39347,4,2.0,21990
10,161,2015,1,35059,0,2.0,12599
10,161,2019,3,9318,0,2.0,27900
10,161,2016,1,45375,0,2.0,12990
10,161,2017,3,33211,0,2.0,18490
10,161,2020,3,2999,0,2.0,39750
10,161,2017,3,6156,0,2.0,20000
10,161,2019,3,7041,0,2.0,29000
10,161,2019,1,8138,4,1.5,22490
10,161,2019,0,5352,4,1.5,23990
10,161,2017,3,37101,0,2.0,25490
10,161,2020,3,250,4,1.5,25990
10,161,2019,3,2228,4,1.5,25490
10,161,2017,3,26053,0,2.0,23790
10,161,2017,1,26194,0,2.0,16995
10,161,2017,3,25904,0,2.0,24490
10,161,2017,3,19620,0,2.0,21290
10,161,2019,3,7640,0,2.0,26790
10,161,2020,3,3851,0,2.0,28891
10,161,2019,3,13298,0,2.0,25995
10,161,2016,1,17992,4,1.4,18491
10,161,2019,3,1747,0,2.0,28590
10,161,2017,3,20683,0,2.0,20292
10,161,2017,3,23319,0,2.0,14990
10,161,2017,3,18387,4,2.0,26990
10,161,2019,0,4191,0,2.0,31990
10,161,2016,3,39429,0,2.0,16259
10,161,2017,3,30625,0,2.0,21298
10,161,2017,3,36721,0,2.0,17591
10,161,2016,1,25638,0,2.0,17299
10,161,2017,1,18250,0,2.0,17995
10,161,2018,3,12500,0,2.0,26995
10,161,2019,3,5000,4,2.0,31795
10,161,2017,1,40863,0,2.0,19495
10,161,2017,3,19585,0,2.0,24495
10,161,2019,3,6749,0,2.0,28800
10,161,2014,3,25000,0,2.0,12495
10,161,2020,3,2000,0,2.0,29995
10,161,2020,1,2000,0,2.0,34200
10,161,2020,1,3000,0,2.0,32400
10,161,2017,1,20907,4,1.4,18991
10,161,2019,3,6249,4,2.0,28495
10,161,2017,3,34095,0,2.0,16891
10,161,2018,1,18663,0,2.0,18481
10,161,2016,1,24111,0,2.0,14491
10,161,2019,3,3927,0,2.0,26995
10,161,2019,3,5195,0,2.0,26493
10,161,2018,3,20692,0,2.0,22990
10,161,2019,3,6542,4,1.5,25490
10,161,2018,3,33172,4,2.0,23990
10,161,2016,3,19186,4,2.0,24990
10,161,2019,1,4708,4,1.5,21690
10,161,2016,3,30954,4,2.0,22995
10,161,2017,1,5399,0,2.0,17441
10,161,2019,3,15478,0,2.0,23990
10,161,2019,3,6905,4,1.5,24290
10,161,2017,3,12034,4,2.0,26990
10,161,2019,3,3000,4,2.0,27490
10,161,2017,1,34452,0,2.0,16990
10,161,2017,1,8829,4,1.4,19690
10,161,2019,1,3097,4,1.5,20990
10,161,2019,1,5327,4,1.5,21490
10,161,2019,3,5481,4,1.5,24290
10,161,2015,3,19350,0,2.0,16990
10,161,2019,3,1451,4,1.5,25490
10,161,2018,3,19760,0,2.0,18990
10,161,2019,3,15000,0,2.0,29900
10,161,2019,3,4500,0,2.0,28990
10,161,2018,3,14500,0,2.0,27900
10,161,2018,3,8510,0,2.0,30995
10,161,2018,3,12000,0,2.0,26900
10,161,2017,3,29827,0,2.0,19891
10,161,2017,1,14759,0,2.0,21991
10,161,2017,3,30498,0,2.0,25192
10,161,2017,1,21451,0,2.0,22494
10,161,2015,1,40000,0,2.0,13995
10,161,2020,1,500,0,2.0,30995
10,161,2015,1,38000,0,2.0,13995
10,161,2019,3,9870,0,2.0,22491
10,161,2019,3,9050,4,2.0,30991
10,161,2019,3,6400,4,1.5,25491
10,161,2017,3,24544,0,2.0,17981
10,161,2017,3,49996,4,2.0,22441
10,161,2017,3,52286,0,2.0,20981
10,161,2014,3,23379,0,2.0,12481
10,161,2017,3,19622,4,2.0,23941
10,161,2017,3,21500,4,2.0,22000
10,161,2017,3,28716,0,2.0,22995
10,161,2019,1,10012,0,2.0,21491
10,161,2016,3,45820,0,2.0,20690
10,161,2018,3,25443,0,2.0,22393
10,161,2017,1,17127,4,1.4,18881
10,161,2018,3,17281,0,2.0,22741
10,161,2018,3,10216,0,2.0,25941
10,161,2017,1,25679,4,1.4,18221
10,161,2020,1,1000,0,2.0,34995
10,161,2018,3,32000,4,2.0,25995
10,161,2016,3,48955,0,2.0,14995
10,161,2017,3,31258,0,2.0,22995
10,161,2016,1,30486,0,2.0,13995
10,161,2017,3,17000,0,2.0,25995
10,161,2017,1,12000,0,2.0,20995
10,161,2019,3,9553,0,2.0,24490
10,161,2019,3,12000,0,2.0,28990
10,161,2019,3,8000,0,2.0,29995
10,161,2018,1,14606,0,2.0,17490
10,161,2019,3,19566,0,2.0,27995
10,161,2017,1,39087,0,2.0,16875
10,161,2017,1,23853,0,2.0,18300
10,161,2019,3,9440,4,1.5,21995
10,161,2019,3,2757,4,2.0,26995
10,161,2016,0,12892,0,2.0,18800
10,161,2016,1,27207,0,2.0,12850
10,161,2016,1,31660,0,2.0,15250
10,161,2016,1,17539,0,2.0,21875
10,161,2017,1,28097,0,2.0,17675
10,161,2017,3,37929,0,2.0,22650
10,161,2017,1,45142,0,2.0,15950
10,161,2018,1,26882,4,1.4,18650
10,161,2019,3,3426,0,2.0,31000
10,161,2017,1,26739,0,2.0,17575
10,161,2017,3,25492,0,2.0,24300
10,161,2015,3,45526,0,2.0,15490
10,161,2017,1,28791,0,2.0,22300
10,161,2017,3,22959,0,2.0,19050
